id;nome;modelo;acompanha;palavraChave;peso;altura;largura;comprimento;codigo;tipo;marca;unidadeMedida;ativo;ncm;cest;origemFiscal;dataLancamento;dataAtualizacao;categorias;id_derivacao;codigo_derivacao;nome_derivacao;ativo_derivacao;dataExtracao
2371;CALÇA Avulsa 1ª Estrela Cinza;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1EC;1;2;UN;False;62063000;;0;2024-12-05T00:00:00-03:00;2025-11-06T23:56:13-03:00;[36];2376;CA1ECG1;CALÇA Avulsa 1ª Estrela Cinza - G1;False;2025-12-10 22:11:21
1769;CALÇA Avulsa 1ª Floral ;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1F;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:31-03:00;[36];1770;CA1FP;CALÇA Avulsa 1ª Floral  - P;False;2025-12-10 22:11:21
1769;CALÇA Avulsa 1ª Floral ;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1F;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:31-03:00;[36];1771;CA1FGG;CALÇA Avulsa 1ª Floral  - GG;False;2025-12-10 22:11:21
2006;CALÇA Avulsa 1ª Listras Marinho;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1LM;1;2;UN;False;62063000;;0;2024-08-16T00:00:00-03:00;2025-11-06T23:53:47-03:00;[36];2370;CA1LMG1;CALÇA Avulsa 1ª Listras Marinho - G1;False;2025-12-10 22:11:21
2006;CALÇA Avulsa 1ª Listras Marinho;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1LM;1;2;UN;False;62063000;;0;2024-08-16T00:00:00-03:00;2025-11-06T23:53:47-03:00;[36];2008;CA1LMM;CALÇA Avulsa 1ª Listras Marinho - M;False;2025-12-10 22:11:21
2006;CALÇA Avulsa 1ª Listras Marinho;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1LM;1;2;UN;False;62063000;;0;2024-08-16T00:00:00-03:00;2025-11-06T23:53:47-03:00;[36];2009;CA1LMG;CALÇA Avulsa 1ª Listras Marinho - G;False;2025-12-10 22:11:21
2006;CALÇA Avulsa 1ª Listras Marinho;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1LM;1;2;UN;False;62063000;;0;2024-08-16T00:00:00-03:00;2025-11-06T23:53:47-03:00;[36];2007;CA1LMP;CALÇA Avulsa 1ª Listras Marinho - P;False;2025-12-10 22:11:21
2006;CALÇA Avulsa 1ª Listras Marinho;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1LM;1;2;UN;False;62063000;;0;2024-08-16T00:00:00-03:00;2025-11-06T23:53:47-03:00;[36];2010;CA1LMGG;CALÇA Avulsa 1ª Listras Marinho - GG;False;2025-12-10 22:11:21
2006;CALÇA Avulsa 1ª Listras Marinho;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1LM;1;2;UN;False;62063000;;0;2024-08-16T00:00:00-03:00;2025-11-06T23:53:47-03:00;[36];4261;CA1LMG3;CALÇA Avulsa 1ª Listras Marinho - G3;False;2025-12-10 22:11:21
3764;CALÇA Avulsa 1ª Xadrez Marinho ;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1LRM;1;2;UN;False;62063000;;0;2025-06-27T00:00:00-03:00;2025-11-06T23:56:21-03:00;[36];3765;CA1LRMG2;CALÇA Avulsa 1ª Xadrez Marinho  - G2;False;2025-12-10 22:11:21
1750;CALÇA Avulsa 1ª Marinho Off;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1MO;1;2;UN;False;62063000;;0;2024-07-24T00:00:00-03:00;2025-11-06T23:55:22-03:00;[36];1751;CA1MOP;CALÇA Avulsa 1ª Marinho Off - P;False;2025-12-10 22:11:21
1750;CALÇA Avulsa 1ª Marinho Off;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1MO;1;2;UN;False;62063000;;0;2024-07-24T00:00:00-03:00;2025-11-06T23:55:22-03:00;[36];1752;CA1MOG;CALÇA Avulsa 1ª Marinho Off - G;False;2025-12-10 22:11:21
3024;CALÇA Avulsa 1ª Moletinho  Peluciado ;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1MP;1;2;UN;False;62063000;;0;2025-03-10T00:00:00-03:00;2025-11-06T23:56:35-03:00;[36];3025;CA1MPM;CALÇA Avulsa 1ª Moletinho  Peluciado  - M;False;2025-12-10 22:11:21
3024;CALÇA Avulsa 1ª Moletinho  Peluciado ;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1MP;1;2;UN;False;62063000;;0;2025-03-10T00:00:00-03:00;2025-11-06T23:56:35-03:00;[36];3026;CA1MPG;CALÇA Avulsa 1ª Moletinho  Peluciado  - G;False;2025-12-10 22:11:21
1744;CALÇA Avulsa 1ª Onça Cinza;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1OC;1;2;UN;False;62063000;;0;2024-07-23T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];1745;CA1OCP;CALÇA Avulsa 1ª Onça Cinza - P;False;2025-12-10 22:11:21
1744;CALÇA Avulsa 1ª Onça Cinza;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1OC;1;2;UN;False;62063000;;0;2024-07-23T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];1746;CA1OCGG;CALÇA Avulsa 1ª Onça Cinza - GG;False;2025-12-10 22:11:21
1744;CALÇA Avulsa 1ª Onça Cinza;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1OC;1;2;UN;False;62063000;;0;2024-07-23T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];1748;CA1OCG;CALÇA Avulsa 1ª Onça Cinza - G;False;2025-12-10 22:11:21
1744;CALÇA Avulsa 1ª Onça Cinza;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1OC;1;2;UN;False;62063000;;0;2024-07-23T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];1747;CA1OCM;CALÇA Avulsa 1ª Onça Cinza - M;False;2025-12-10 22:11:21
2484;CALÇA Avulsa 1ª Once Me;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1OM;1;2;UN;False;62063000;;0;2024-12-17T00:00:00-03:00;2025-11-06T23:56:13-03:00;[36];2485;CA1OMM;CALÇA Avulsa 1ª Once Me - M;False;2025-12-10 22:11:21
2288;CALÇA Avulsa 1ª Peluciada Mescla;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1PM;1;2;UN;False;62063000;;0;2024-11-14T00:00:00-03:00;2025-11-06T23:56:06-03:00;[36];2289;CA1PMM;CALÇA Avulsa 1ª Peluciada Mescla - M;False;2025-12-10 22:11:21
2004;CALÇA Avulsa 1ª Star;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1S;1;2;UN;False;62063000;;0;2024-08-15T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];2063;CA1SP;CALÇA Avulsa 1ª Star - P;False;2025-12-10 22:11:21
2004;CALÇA Avulsa 1ª Star;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1S;1;2;UN;False;62063000;;0;2024-08-15T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];2005;CA1SG;CALÇA Avulsa 1ª Star - G;False;2025-12-10 22:11:21
2004;CALÇA Avulsa 1ª Star;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1S;1;2;UN;False;62063000;;0;2024-08-15T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];3762;CA1SG3;CALÇA Avulsa 1ª Star - G3;False;2025-12-10 22:11:21
2004;CALÇA Avulsa 1ª Star;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1S;1;2;UN;False;62063000;;0;2024-08-15T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];2064;CA1SGG;CALÇA Avulsa 1ª Star - GG;False;2025-12-10 22:11:21
2004;CALÇA Avulsa 1ª Star;Calça Avulsa 1ª Qualidade;01 Calça 1ª qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1S;1;2;UN;False;62063000;;0;2024-08-15T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];2328;CA1SM;CALÇA Avulsa 1ª Star - M;False;2025-12-10 22:11:21
4225;CALÇA Avulsa 1ª Smal Corações;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1SC;1;2;UN;False;62063000;;0;2025-10-16T00:00:00-03:00;2025-11-06T23:56:42-03:00;[36];4226;CA1SCG3;CALÇA Avulsa 1ª Smal Corações - G3;False;2025-12-10 22:11:21
1947;CALÇA Avulsa 1ª Xadrez Rosa;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XR;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];3761;CA1XRP;CALÇA Avulsa 1ª Xadrez Rosa - P;False;2025-12-10 22:11:21
1947;CALÇA Avulsa 1ª Xadrez Rosa;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XR;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];2730;CA1XRG1;CALÇA Avulsa 1ª Xadrez Rosa - G1;False;2025-12-10 22:11:21
1947;CALÇA Avulsa 1ª Xadrez Rosa;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XR;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];2066;CA1XRG;CALÇA Avulsa 1ª Xadrez Rosa - G;False;2025-12-10 22:11:21
1947;CALÇA Avulsa 1ª Xadrez Rosa;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XR;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];1948;CA1XRGG;CALÇA Avulsa 1ª Xadrez Rosa - GG;False;2025-12-10 22:11:21
1947;CALÇA Avulsa 1ª Xadrez Rosa;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XR;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;[36];2656;CA1XRG3;CALÇA Avulsa 1ª Xadrez Rosa - G3;False;2025-12-10 22:11:21
2844;CALÇA Avulsa 1ª Xadrez Vermelha;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XV;1;2;UN;False;62063000;;0;2025-01-22T00:00:00-03:00;2025-11-06T23:56:29-03:00;[36];2846;CA1XVG1;CALÇA Avulsa 1ª Xadrez Vermelha - G1;False;2025-12-10 22:11:21
2844;CALÇA Avulsa 1ª Xadrez Vermelha;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XV;1;2;UN;False;62063000;;0;2025-01-22T00:00:00-03:00;2025-11-06T23:56:29-03:00;[36];2847;CA1XVG2;CALÇA Avulsa 1ª Xadrez Vermelha - G2;False;2025-12-10 22:11:21
2844;CALÇA Avulsa 1ª Xadrez Vermelha;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XV;1;2;UN;False;62063000;;0;2025-01-22T00:00:00-03:00;2025-11-06T23:56:29-03:00;[36];3184;CA1XVM;CALÇA Avulsa 1ª Xadrez Vermelha - M;False;2025-12-10 22:11:21
2844;CALÇA Avulsa 1ª Xadrez Vermelha;Calça Avulsa 1ª Qualidade;01 Calça de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;CA1XV;1;2;UN;False;62063000;;0;2025-01-22T00:00:00-03:00;2025-11-06T23:56:29-03:00;[36];2845;CA1XVGG;CALÇA Avulsa 1ª Xadrez Vermelha - GG;False;2025-12-10 22:11:21
1376;Camisola Americana Algodão DogMe;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAADM;1;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-11-06T23:56:06-03:00;[7, 35, 33, 37, 2];1380;CAADMGG;Camisola Americana Algodão DogMe - GG;False;2025-12-10 22:11:21
1376;Camisola Americana Algodão DogMe;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAADM;1;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-11-06T23:56:06-03:00;[7, 35, 33, 37, 2];1378;CAADMM;Camisola Americana Algodão DogMe - M;False;2025-12-10 22:11:21
1376;Camisola Americana Algodão DogMe;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAADM;1;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-11-06T23:56:06-03:00;[7, 35, 33, 37, 2];1377;CAADMP;Camisola Americana Algodão DogMe - P;False;2025-12-10 22:11:21
1376;Camisola Americana Algodão DogMe;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAADM;1;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-11-06T23:56:06-03:00;[7, 35, 33, 37, 2];1379;CAADMG;Camisola Americana Algodão DogMe - G;False;2025-12-10 22:11:21
2280;Camisola Americana Algodão Rosa&Pink;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAAREP;1;2;UN;False;62063000;;0;2024-12-28T00:00:00-03:00;2025-11-06T23:56:13-03:00;[36];2284;CAAREPGG;Camisola Americana Algodão Rosa&Pink - GG;False;2025-12-10 22:11:21
2280;Camisola Americana Algodão Rosa&Pink;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAAREP;1;2;UN;False;62063000;;0;2024-12-28T00:00:00-03:00;2025-11-06T23:56:13-03:00;[36];2282;CAAREPM;Camisola Americana Algodão Rosa&Pink - M;False;2025-12-10 22:11:21
2280;Camisola Americana Algodão Rosa&Pink;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAAREP;1;2;UN;False;62063000;;0;2024-12-28T00:00:00-03:00;2025-11-06T23:56:13-03:00;[36];2281;CAAREPP;Camisola Americana Algodão Rosa&Pink - P;False;2025-12-10 22:11:21
2280;Camisola Americana Algodão Rosa&Pink;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAAREP;1;2;UN;False;62063000;;0;2024-12-28T00:00:00-03:00;2025-11-06T23:56:13-03:00;[36];2283;CAAREPG;Camisola Americana Algodão Rosa&Pink - G;False;2025-12-10 22:11:21
2275;Camisola Americana Algodão Rosa&Rosa;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAARER;1;2;UN;False;62063000;;0;2025-01-16T00:00:00-03:00;2025-11-06T23:56:21-03:00;[7, 35, 33, 47, 37, 2];2276;CAARERP;Camisola Americana Algodão Rosa&Rosa - P;False;2025-12-10 22:11:21
2275;Camisola Americana Algodão Rosa&Rosa;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAARER;1;2;UN;False;62063000;;0;2025-01-16T00:00:00-03:00;2025-11-06T23:56:21-03:00;[7, 35, 33, 47, 37, 2];2277;CAARERM;Camisola Americana Algodão Rosa&Rosa - M;False;2025-12-10 22:11:21
2275;Camisola Americana Algodão Rosa&Rosa;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAARER;1;2;UN;False;62063000;;0;2025-01-16T00:00:00-03:00;2025-11-06T23:56:21-03:00;[7, 35, 33, 47, 37, 2];2278;CAARERG;Camisola Americana Algodão Rosa&Rosa - G;False;2025-12-10 22:11:21
2275;Camisola Americana Algodão Rosa&Rosa;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CAARER;1;2;UN;False;62063000;;0;2025-01-16T00:00:00-03:00;2025-11-06T23:56:21-03:00;[7, 35, 33, 47, 37, 2];2279;CAARERGG;Camisola Americana Algodão Rosa&Rosa - GG;False;2025-12-10 22:11:21
710;Camisola Americana Algodão Marinho;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CACAM;1;2;UN;False;62063000;;0;2025-01-17T00:00:00-03:00;2025-11-06T23:54:11-03:00;[36];836;CACAMXGG;Camisola Americana Algodão Marinho - XGG;False;2025-12-10 22:11:21
710;Camisola Americana Algodão Marinho;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CACAM;1;2;UN;False;62063000;;0;2025-01-17T00:00:00-03:00;2025-11-06T23:54:11-03:00;[36];713;CACAMG;Camisola Americana Algodão Marinho - G;False;2025-12-10 22:11:21
710;Camisola Americana Algodão Marinho;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CACAM;1;2;UN;False;62063000;;0;2025-01-17T00:00:00-03:00;2025-11-06T23:54:11-03:00;[36];714;CACAMGG;Camisola Americana Algodão Marinho - GG;False;2025-12-10 22:11:21
710;Camisola Americana Algodão Marinho;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CACAM;1;2;UN;False;62063000;;0;2025-01-17T00:00:00-03:00;2025-11-06T23:54:11-03:00;[36];711;CACAMP;Camisola Americana Algodão Marinho - P;False;2025-12-10 22:11:21
710;Camisola Americana Algodão Marinho;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.240;2.00;20.00;26.00;CACAM;1;2;UN;False;62063000;;0;2025-01-17T00:00:00-03:00;2025-11-06T23:54:11-03:00;[36];712;CACAMM;Camisola Americana Algodão Marinho - M;False;2025-12-10 22:11:21
667;Conjunto Feminino Curto Algodão Blanc Dream;Conjunto Manga Curta;"1 Blusa Manga Curta.
1 Shorts.";Pijama, Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.330;3.00;20.00;26.00;CACBD;1;2;UN;False;62063000;;0;2024-02-29T00:00:00-03:00;2025-10-21T16:23:39-03:00;[31, 7, 35, 11];668;CACBDP;Conjunto Feminino Curto Algodão Blanc Dream - P;False;2025-12-10 22:11:21
667;Conjunto Feminino Curto Algodão Blanc Dream;Conjunto Manga Curta;"1 Blusa Manga Curta.
1 Shorts.";Pijama, Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.330;3.00;20.00;26.00;CACBD;1;2;UN;False;62063000;;0;2024-02-29T00:00:00-03:00;2025-10-21T16:23:39-03:00;[31, 7, 35, 11];669;CACBDM;Conjunto Feminino Curto Algodão Blanc Dream - M;False;2025-12-10 22:11:21
667;Conjunto Feminino Curto Algodão Blanc Dream;Conjunto Manga Curta;"1 Blusa Manga Curta.
1 Shorts.";Pijama, Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.330;3.00;20.00;26.00;CACBD;1;2;UN;False;62063000;;0;2024-02-29T00:00:00-03:00;2025-10-21T16:23:39-03:00;[31, 7, 35, 11];670;CACBDG;Conjunto Feminino Curto Algodão Blanc Dream - G;False;2025-12-10 22:11:21
667;Conjunto Feminino Curto Algodão Blanc Dream;Conjunto Manga Curta;"1 Blusa Manga Curta.
1 Shorts.";Pijama, Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.330;3.00;20.00;26.00;CACBD;1;2;UN;False;62063000;;0;2024-02-29T00:00:00-03:00;2025-10-21T16:23:39-03:00;[31, 7, 35, 11];671;CACBDGG;Conjunto Feminino Curto Algodão Blanc Dream - GG;False;2025-12-10 22:11:21
770;Camisola Feminina Americana Suede Dog Life;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.250;2.00;20.00;26.00;CACPDL;1;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-11-06T23:54:11-03:00;[29, 33, 7, 47, 2];773;CACPDLG;Camisola Feminina Americana Suede Dog Life - G;False;2025-12-10 22:11:21
770;Camisola Feminina Americana Suede Dog Life;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.250;2.00;20.00;26.00;CACPDL;1;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-11-06T23:54:11-03:00;[29, 33, 7, 47, 2];774;CACPDLGG;Camisola Feminina Americana Suede Dog Life - GG;False;2025-12-10 22:11:21
770;Camisola Feminina Americana Suede Dog Life;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.250;2.00;20.00;26.00;CACPDL;1;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-11-06T23:54:11-03:00;[29, 33, 7, 47, 2];772;CACPDLM;Camisola Feminina Americana Suede Dog Life - M;False;2025-12-10 22:11:21
770;Camisola Feminina Americana Suede Dog Life;Camisola Americana Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.250;2.00;20.00;26.00;CACPDL;1;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-11-06T23:54:11-03:00;[29, 33, 7, 47, 2];771;CACPDLP;Camisola Feminina Americana Suede Dog Life - P;False;2025-12-10 22:11:21
4040;CALÇA Avulsa Leves Defeitos Algodão Coral;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDAC;1;2;UN;False;62063000;;0;2025-08-27T00:00:00-03:00;2025-11-06T23:56:35-03:00;[36];4041;CALDACG;CALÇA Avulsa Leves Defeitos Algodão Coral - G;False;2025-12-10 22:11:21
1850;CALÇA Avulsa Leves Defeitos Coração;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDC;1;2;UN;False;62063000;;0;2024-08-02T00:00:00-03:00;2025-11-06T23:55:55-03:00;[36];1853;CALDCGG;CALÇA Avulsa Leves Defeitos Coração - GG;False;2025-12-10 22:11:21
1850;CALÇA Avulsa Leves Defeitos Coração;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDC;1;2;UN;False;62063000;;0;2024-08-02T00:00:00-03:00;2025-11-06T23:55:55-03:00;[36];1851;CALDCM;CALÇA Avulsa Leves Defeitos Coração - M;False;2025-12-10 22:11:21
1850;CALÇA Avulsa Leves Defeitos Coração;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDC;1;2;UN;False;62063000;;0;2024-08-02T00:00:00-03:00;2025-11-06T23:55:55-03:00;[36];1852;CALDCG;CALÇA Avulsa Leves Defeitos Coração - G;False;2025-12-10 22:11:21
2406;CALÇA Avulsa Leves Defeitos Coração Pelucia;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDCP;1;2;UN;False;62063000;;0;2024-12-10T00:00:00-03:00;2025-11-06T23:54:11-03:00;[36];2407;CALDCPG;CALÇA Avulsa Leves Defeitos Coração Pelucia - G;False;2025-12-10 22:11:21
2824;CALÇA Avulsa Leves Defeitos Dog Me;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDDM;1;2;UN;False;62063000;;0;2025-01-22T00:00:00-03:00;2025-11-06T23:56:21-03:00;[36];2826;CALDDMM;CALÇA Avulsa Leves Defeitos Dog Me - M;False;2025-12-10 22:11:21
2824;CALÇA Avulsa Leves Defeitos Dog Me;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDDM;1;2;UN;False;62063000;;0;2025-01-22T00:00:00-03:00;2025-11-06T23:56:21-03:00;[36];2825;CALDDMP;CALÇA Avulsa Leves Defeitos Dog Me - P;False;2025-12-10 22:11:21
1846;CALÇA Avulsa Leves Defeitos Estrela  Azul;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDEA;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:56:06-03:00;[36];1848;CALDEAGG;CALÇA Avulsa Leves Defeitos Estrela  Azul - GG;False;2025-12-10 22:11:21
1846;CALÇA Avulsa Leves Defeitos Estrela  Azul;Calça Avulsa 2ª Qualidade;01 Calça de Leves Defeitos.;Outlet;0.150;3.00;20.00;20.00;CALDEA;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:56:06-03:00;[36];1847;CALDEAM;CALÇA Avulsa Leves Defeitos Estrela  Azul - M;False;2025-12-10 22:11:21
